Time, P (deg/s), Q (deg/s), R (deg/s), P dot (deg/s^2), Q dot (deg/s^2), R dot (deg/s^2), q bar (psf), Reynolds Number, V_{Total} (ft/s), V_{Inertial} (ft/s), UBody, VBody, WBody, Aero V_{X Body} (ft/s), Aero V_{Y Body} (ft/s), Aero V_{Z Body} (ft/s), V_{North} (ft/s), V_{East} (ft/s), V_{Down} (ft/s), F_{Drag} (lbs), F_{Side} (lbs), F_{Lift} (lbs), L/D, F_{Aero x} (lbs), F_{Aero y} (lbs), F_{Aero z} (lbs), F_{Prop x} (lbs), F_{Prop y} (lbs), F_{Prop z} (lbs), F_{Gear x} (lbs), F_{Gear y} (lbs), F_{Gear z} (lbs), F_{Ext x} (lbs), F_{Ext y} (lbs), F_{Ext z} (lbs), F_{Buoyant x} (lbs), F_{Buoyant y} (lbs), F_{Buoyant z} (lbs), F_{Total x} (lbs), F_{Total y} (lbs), F_{Total z} (lbs), L_{Aero} (ft-lbs), M_{Aero} ( ft-lbs), N_{Aero} (ft-lbs), L_{Prop} (ft-lbs), M_{Prop} (ft-lbs), N_{Prop} (ft-lbs), L_{Gear} (ft-lbs), M_{Gear} (ft-lbs), N_{Gear} (ft-lbs), L_{ext} (ft-lbs), M_{ext} (ft-lbs), N_{ext} (ft-lbs), L_{Buoyant} (ft-lbs), M_{Buoyant} (ft-lbs), N_{Buoyant} (ft-lbs), L_{Total} (ft-lbs), M_{Total} (ft-lbs), N_{Total} (ft-lbs), Altitude ASL (ft), Altitude AGL (ft), Phi (deg), Theta (deg), Psi (deg), Alpha (deg), Beta (deg), Latitude (deg), Longitude (deg), ECEF X (ft), ECEF Y (ft), ECEF Z (ft), EPA (deg), Distance AGL (ft), Terrain Radius (ft), IO470D Power Available (engine 0 in HP), IO470D HP (engine 0), IO470D equivalent ratio (engine 0), IO470D MAP (engine 0 in inHg), Clark Y 0.10 t/c ratio variable pitch Torque (engine 0), Clark Y 0.10 t/c ratio variable pitch PFactor Pitch (engine 0), Clark Y 0.10 t/c ratio variable pitch PFactor Yaw (engine 0), Clark Y 0.10 t/c ratio variable pitch Thrust (engine 0 in lbs), Clark Y 0.10 t/c ratio variable pitch Pitch (engine 0), Clark Y 0.10 t/c ratio variable pitch RPM (engine 0), IO470D Power Available (engine 1 in HP), IO470D HP (engine 1), IO470D equivalent ratio (engine 1), IO470D MAP (engine 1 in inHg), Clark Y 0.10 t/c ratio variable pitch Torque (engine 1), Clark Y 0.10 t/c ratio variable pitch PFactor Pitch (engine 1), Clark Y 0.10 t/c ratio variable pitch PFactor Yaw (engine 1), Clark Y 0.10 t/c ratio variable pitch Thrust (engine 1 in lbs), Clark Y 0.10 t/c ratio variable pitch Pitch (engine 1), Clark Y 0.10 t/c ratio variable pitch RPM (engine 1), long-gc-rad, lat-gc-rad, h-agl-ft
12.29400015, 0.6785363167554631, 8.9840841090003671, -2.1115630263949061, -0.1142344415921664, -5.2989530266359601, 0.0728593851473905, 72.27188305, 6907608.81, 292.060030414, 1684.18876262, 258.9341248038561500, -1.6425970064561186, 135.0906445780008500, 258.9341248038561500, -1.6425970064561186, 135.0906445780008500, -12.1885388458989110, 137.6628348992835500, 257.1484897832219800, -2508.227051 , 38.35702133 , -5124.436523, 2.043051295, 140.8105662 , 52.92827817 , -5703.498444, -93.49385897 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 47.3167072116320070, 52.9282781725342200, -5703.4984435714259000, -62.47748566 , -196.6953125 , 40.81243896, -42.09643425 , 5.913243251 , -42.26540523, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -104.5739199031593500, -190.7820692485458100, -1.4529662663183558, 11129.733750518, 11129.733889591, -17.4004469148738320, -36.1124640733823550, 78.6678795583140700, 27.551868438721, -0.32224324345589, -0.00097208700362417, 0.00089138024355672, 20936779.7282034680000000, 325.7243694897775900, -355.2158898254697900, 0.051423737487803, 11129.733889591, 20925649.999861, 1206.58, 5.06096, 1.71849, 17.492, -21.0482, -0.18692, 0.0022632, -46.7469, 12.0637, 716.152, 1206.58, 5.06096, 1.71849, 17.492, -21.0482, -0.18692, 0.0022632, -46.7469, 12.0637, 716.152, 1.555752001e-005, -1.696611868e-005, 11129.73438
12.68600016, 0.4579063443037681, 7.3282735686548000, -1.9210015983612667, -0.8269234349077397, -3.3497476627833214, 0.7763654143115285, 74.19948072, 7006123.158, 295.457667359, 1692.10528984, 258.6951119245111400, -0.3193455381715389, 142.7304112164700600, 258.6951119245111400, -0.3193455381715389, 142.7304112164700600, -5.6464582032325481, 145.7703178631145400, 256.7902838093029900, -2566.838379 , 3.783062935 , -5220.28418, 2.033740894, 270.294285 , 6.900362144 , -5810.93229, -95.14716543 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 175.1471195791979800, 6.9003621443924121, -5810.9322899759354000, -191.9796448 , -127.5351563 , 232.2451019, -58.26851313 , 6.933163448 , -34.75688225, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -250.2481579072300800, -120.6019928018096700, 197.4882196815125300, 11028.725119554, 11028.725100495, -16.0038075668398390, -33.2959402718030550, 76.6228193307977110, 28.886934280396, -0.061928179115057, -0.00098172225212994, 0.0010437733875916, 20936678.7185720990000000, 381.4093825656816500, -358.7350305579176400, 0.053065720655837, 11028.725100495, 20925650.000019, 167.456, 4.32184, 1.71173, 16.7951, -29.1343, -0.199599, 0.000481465, -47.5736, 16.2941, 724.322, 167.456, 4.32184, 1.71173, 16.7951, -29.1343, -0.199599, 0.000481465, -47.5736, 16.2941, 724.322, 1.82172821e-005, -1.713428549e-005, 11028.72559
13.06800016, 0.1248834308880217, 6.3115906669538040, -1.5718913428497887, -0.8247142677678082, -2.2626604235622025, 0.9512225501645233, 75.94076321, 7094744.081, 298.441706276, 1699.50587237, 259.2192995496182600, 0.2425712528634546, 147.8943810470309500, 259.2192995496182600, 0.2425712528634546, 147.8943810470309500, 0.8103476207410481, 153.4143340533694600, 255.8686219236823000, -2626.690674 , -11.23354053 , -5317.947754, 2.024580894, 351.3931388 , -13.3255378 , -5920.856691, -94.44471137 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 256.9484274543217500, -13.3255378015637780, -5920.8566911022317000, -149.5681915 , -90.234375 , 283.2242737, -83.01750126 , 8.51164992 , -29.65802915, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -232.5856927853332100, -81.7227250799528950, 253.5662445270215200, 10931.044098254, 10931.044464588, -15.0537884954714800, -30.9809284322330250, 75.0459072000061270, 29.706388473511, 0.046569596976042, -0.0009842790620461, 0.0011997339568455, 20936581.0364190340000000, 438.3975087399103900, -359.6676465792703500, 0.05465756692564, 10931.044464588, 20925649.999634, -826.902, 4.19027, 1.7052, 16.2287, -41.5088, -0.203865, -0.000313415, -47.2224, 20.9739, 719.944, -826.902, 4.19027, 1.7052, 16.2287, -41.5088, -0.203865, -0.000313415, -47.2224, 20.9739, 719.944, 2.093930752e-005, -1.717891025e-005, 10931.04492
13.43300016, -0.0966455423164098, 5.6812344926629610, -1.2698927581432040, -0.3726479457684513, -1.3877964974048151, 0.6645050387385333, 77.48527535, 7173149.853, 301.017741594, 1706.27563226, 260.1339360018726600, 0.0082390188596396, 151.4662207447638000, 260.1339360018726600, 0.0082390188596396, 151.4662207447638000, 7.0182168740925519, 160.4664559363972700, 254.4654162779561900, -2678.897217 , -4.732548714 , -5410.22168, 2.019570458, 405.5046691 , -4.99448827 , -6023.49998, -91.67952235 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 313.8251467104289500, -4.9944882703977376, -6023.4999799738307000, -16.29427719 , -59.875 , 207.1720123, -100.0244009 , 9.588122298 , -26.18712869, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -116.3186781192692900, -50.2868777019385220, 180.9848836405059300, 10837.636585228, 10837.636649422, -14.4443575384926350, -28.9983966729295160, 73.8269785959688960, 30.210636138916, 0.0015682165976614, -0.00098037462134673, 0.0013569305315341, 20936487.6276489240000000, 495.8368537849257200, -358.2393177655700400, 0.056186742072654, 10837.636649422, 20925649.999936, -684.305, 5.50483, 1.699, 15.8033, -50.0122, -0.201306, -3.73513e-005, -45.8398, 23.8076, 708.352, -684.305, 5.50483, 1.699, 15.8033, -50.0122, -0.201306, -3.73513e-005, -45.8398, 23.8076, 708.352, 2.368290529e-005, -1.71107649e-005, 10837.63672
13.79800016, -0.1269184964067172, 5.2696534180345092, -1.1210519833669854, 0.1430407379568497, -0.9282487689021463, 0.1852450371372910, 78.89593565, 7244792.488, 303.301680256, 1712.74555408, 261.2206994066466500, -0.6493291450550888, 154.1273298917121800, 261.2206994066466500, -0.6493291450550888, 154.1273298917121800, 13.2205063509226480, 167.2631428035332400, 252.5670932574842000, -2731.796387 , 13.70555496 , -5498.802246, 2.012888762, 440.4378096 , 19.30844026 , -6124.162529, -90.06441479 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 350.3733947768221800, 19.3084402560905700, -6124.1625286159160000, 113.0982056 , -43.7734375 , 76.26813507, -104.0635579 , 10.09494057 , -23.98117954, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 9.0346477053864191, -33.6784969330862370, 52.2869555346285610, 10745.340184871, 10745.340481199, -14.0077412968228910, -27.1770066812386410, 72.8012703128234760, 30.541763305664, -0.12266284227371, -0.00097030547317039, 0.0015201707770021, 20936395.3298135960000000, 555.4841275154034300, -354.5583808453143900, 0.057707561085528, 10745.340481199, 20925649.999704, -330.864, 6.3477, 1.69288, 15.4937, -52.0318, -0.19997, 0.000769676, -45.0322, 24.7151, 701.263, -330.864, 6.3477, 1.69288, 15.4937, -52.0318, -0.19997, 0.000769676, -45.0322, 24.7151, 701.263, 2.653198503e-005, -1.693502511e-005, 10745.34082
14.17500017, -0.0061967026591272, 4.9824275215281020, -1.1377440975823043, 0.4183703356252772, -0.6317563768116601, -0.2068459888276001, 80.21640607, 7312027.933, 305.372062217, 1719.09235098, 262.3739458499954400, -1.2951017009654877, 156.2380607702697500, 262.3739458499954400, -1.2951017009654877, 156.2380607702697500, 19.5835339314220820, 173.9903982644308700, 250.0986026917104300, -2781.775635 , 32.04431534 , -5583.629883, 2.007217913, 465.9938168 , 43.66399931 , -6220.704782, -89.5522753 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 376.4415414895268000, 43.6639993079033320, -6220.7047818151805000, 177.2497711 , -32.84375 , -33.03973389, -103.1474678 , 9.978317284 , -22.53868405, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 74.1023033342342220, -22.8654327157753880, -55.5784179401838970, 10650.316779703, 10650.317049731, -13.6056545802100910, -25.3995619169371030, 71.8291562072899980, 30.772891998291, -0.24299564957619, -0.00095336055966765, 0.0016966748570604, 20936300.3047018720000000, 619.9774981200499700, -348.3649753342037300, 0.059286873138555, 10650.317049731, 20925649.99973, -103.325, 6.67034, 1.68663, 15.2645, -51.5737, -0.200357, 0.00155865, -44.7761, 24.6355, 698.357, -103.325, 6.67034, 1.68663, 15.2645, -51.5737, -0.200357, 0.00155865, -44.7761, 24.6355, 698.357, 2.961256234e-005, -1.663928058e-005, 10650.31738
14.56800017, 0.1547034691350105, 4.2074986206038476, -1.2533015889267349, 0.3460000087277979, -3.3105113671257071, -0.3140572408378698, 81.43425201, 7374454.274, 307.207420553, 1725.3102569, 263.5611275857983700, -1.5747892360929454, 157.8272831529947400, 263.5611275857983700, -1.5747892360929454, 157.8272831529947400, 26.1344563759574700, 180.6419619388331100, 247.0271071810765900, -2826.081055 , 40.36021805 , -5692.846191, 2.014395936, 500.6619712 , 54.83203548 , -6335.865569, -89.66242358 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 410.9995476301965600, 54.8320354822228350, -6335.8655693862129000, 159.618866 , -129.1328125 , -67.7996521, -100.8443066 , 9.477581419 , -19.08265688, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 58.7745593953004710, -119.6552310814319100, -86.8823089757585480, 10552.611699063, 10552.611879822, -13.1683931437142970, -23.6736937505073610, 70.8482146628210780, 30.914276123047, -0.29370763897896, -0.0009287979760471, 0.0018873870141484, 20936202.5975891050000000, 689.6619074312851600, -339.3880423829880900, 0.060928856302698, 10552.611879822, 20925649.999819, 1.38865, 6.70138, 1.68022, 15.0915, -50.4222, -0.201594, 0.00191318, -44.8312, 24.2264, 697.773, 1.38865, 6.70138, 1.68022, 15.0915, -50.4222, -0.201594, 0.00191318, -44.8312, 24.2264, 697.773, 3.294111738e-005, -1.621058263e-005, 10552.6123
14.99300017, 0.2318036700102832, 2.3049572547979476, -1.3493172165028924, 0.0491639806267325, 2.4711275933887684, -0.1313353174223164, 82.57550665, 7433607.412, 308.844756299, 1731.68393683, 266.9864675420705000, -1.4097502845431400, 155.2460055742221000, 266.9864675420705000, -1.4097502845431400, 155.2460055742221000, 33.2048433217097240, 187.5331601738689100, 243.0720743577358000, -2865.008789 , 36.06415176 , -5894.466797, 2.057399202, 490.1242861 , 49.24228644 , -6535.416532, -90.02887474 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 400.0954113963807100, 49.2422864397094030, -6535.4165321515957000, 97.77644348 , 80.53125 , -27.19876099, -98.81181926 , 9.083586385 , -10.02460545, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -1.0353757832889130, 89.6148363851956730, -37.2233664319717260, 10448.658659723, 10448.658461917, -12.7406081235013160, -22.6730959959131050, 69.9787502899154530, 30.17693901062, -0.2615327835083, -0.00089447425378486, 0.0021009059654301, 20936098.6420339270000000, 767.6791301138633800, -326.8443369496019400, 0.062700359756142, 10448.658461917, 20925650.000198, 31.1895, 6.62316, 1.67342, 14.9608, -49.4059, -0.197784, 0.00172549, -45.0144, 23.8025, 698.068, 31.1895, 6.62316, 1.67342, 14.9608, -49.4059, -0.197784, 0.00172549, -45.0144, 23.8025, 698.068, 3.666772606e-005, -1.561152067e-005, 10448.6582
15.36300017, 0.2114394372545777, 3.2161543916522239, -1.3576099628115617, -0.1305539094213991, 1.9271786684654757, 0.0693518242727091, 83.42371952, 7478282.311, 309.990896042, 1737.05710996, 269.7914253048638800, -1.0811345500155507, 152.6622861381082700, 269.7914253048638800, -1.0811345500155507, 152.6622861381082700, 39.4562727184744870, 193.4124940698054600, 238.9536549166550700, -2892.248291 , 27.02089691 , -5978.188965, 2.066969486, 429.8724125 , 37.2599142 , -6627.095499, -90.40931647 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 339.4630959971854100, 37.2599141993631870, -6627.0954991704730000, 49.27780151 , 60.828125 , 30.59803772, -97.23046521 , 9.092240524 , -14.23606018, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -47.9526637000061410, 69.9203655235415200, 16.3619775412393550, 10358.508865464, 10358.508785367, -12.3599534676057100, -21.7638661617243550, 69.1974816215787880, 29.503480911255, -0.19982707500458, -0.00085727517280182, 0.0022958983983003, 20936008.4897136910000000, 838.9265035585814300, -313.2503006599851600, 0.064262959498086, 10358.508785367, 20925650.00008, 33.4111, 6.52665, 1.66762, 14.8622, -48.6152, -0.19414, 0.00133362, -45.2047, 23.4628, 698.56, 33.4111, 6.52665, 1.66762, 14.8622, -48.6152, -0.19414, 0.00133362, -45.2047, 23.4628, 698.56, 4.0070986e-005, -1.496227423e-005, 10358.50879
15.76800018, 0.1371489513166050, 3.7854318060241123, -1.2918577269632163, -0.2015829632640980, 1.0221970105446458, 0.2187075582757521, 84.18430549, 7519411.752, 310.93132085, 1742.47810202, 271.6948182666268400, -0.7842728188325686, 151.1939050654917800, 271.6948182666268400, -0.7842728188325686, 151.1939050654917800, 46.1988839631897580, 199.4047855239133500, 234.0032068374418700, -2916.763916 , 18.68024254 , -6048.277344, 2.073625949, 394.0918193 , 26.13550267 , -6703.247567, -90.79188497 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 303.2999343455351200, 26.1355026692009320, -6703.2475671315333000, 29.43767548 , 27.6640625 , 74.08157349, -96.16204033 , 9.442372146 , -16.93223514, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -66.7243648587201930, 37.1064346461932150, 57.1493383444505410, 10262.256553818, 10262.256377596, -11.9666622282546480, -20.4730387987346700, 68.3059926507104080, 29.095251083374, -0.14451928436756, -0.00080952797151656, 0.0025147405796502, 20935912.2342989150000000, 918.8877104281122000, -295.8020046211588600, 0.065963435717947, 10262.256377596, 20925650.000176, 24.4479, 6.44316, 1.66141, 14.7897, -48.081, -0.192199, 0.000966944, -45.3959, 23.2167, 698.975, 24.4479, 6.44316, 1.66141, 14.7897, -48.081, -0.192199, 0.000966944, -45.3959, 23.2167, 698.975, 4.389050258e-005, -1.412892837e-005, 10262.25684
16.17100018, 0.0679151064035004, 4.0691857028195262, -1.1985909057787232, -0.1345476342799666, 0.4993964645062771, 0.2260592734452716, 84.7676528, 7552373.548, 311.549130067, 1747.36994683, 272.7716156525651700, -0.6889072975270054, 150.5258500943488100, 272.7716156525651700, -0.6889072975270054, 150.5258500943488100, 52.7657173263907990, 204.8734867809165500, 228.6794422534292200, -2936.600098 , 16.01996994 , -6098.978516, 2.076884258, 376.30741 , 22.51331946 , -6758.646418, -91.17893849 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 285.1284715066579500, 22.5133194561433110, -6758.6464177474636000, 44.37896347 , 8.1875 , 78.28859711, -95.53514956 , 9.93841062 , -18.30918774, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -51.1561860933159100, 18.1259106202094810, 59.9794093663751370, 10170.174256209, 10170.174311135, -11.6371959758510870, -19.0376055674336370, 67.4495883509800510, 28.891599655151, -0.12669435143471, -0.00075560333052498, 0.0027349711723491, 20935820.1485839110000000, 999.3557050685473100, -276.0966942152031700, 0.067626309244679, 10170.174311135, 20925649.999945, 55.1612, 6.46148, 1.6554, 15.2399, -47.7676, -0.191607, 0.00084006, -45.5895, 23.0484, 699.455, 55.1612, 6.46148, 1.6554, 15.2399, -47.7676, -0.191607, 0.00084006, -45.5895, 23.0484, 699.455, 4.77342515e-005, -1.318776584e-005, 10170.17383
16.57600019, 0.0392077059678015, 4.1949698277900431, -1.1252190314877406, -0.0156058798294711, 0.1790031919813320, 0.1312273786267020, 85.19384958, 7578178.684, 311.882209637, 1751.77423783, 273.3071055625446200, -0.7680004363061627, 150.2436318535587000, 273.3071055625446200, -0.7680004363061627, 150.2436318535587000, 59.1874413710714290, 209.8584842488525100, 222.9832314324618800, -2952.083984 , 18.4580822 , -6134.13916, 2.077901304, 368.3878286 , 25.67339953 , -6797.531572, -91.68109326 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 276.7067353821516300, 25.6733995285319130, -6797.5315715390843000, 73.03573608 , -3.8515625 , 53.74105835, -95.92606339 , 10.35921663 , -18.9317813, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -22.8903273069197300, 6.5076541266963766, 34.8092770491012400, 10078.020504497, 10078.020227391, -11.3530687876041550, -17.4755145974493050, 66.6073385857186370, 28.798677444458, -0.14108926057816, -0.00069309437573906, 0.0029665524352108, 20935727.9909108280000000, 1083.9704932866821000, -253.2548704749340200, 0.069330963519938, 10078.020227391, 20925650.000277, 62.2546, 6.50876, 1.64953, 16.1113, -47.963, -0.192024, 0.000933682, -45.8405, 23.0261, 700.374, 62.2546, 6.50876, 1.64953, 16.1113, -47.963, -0.192024, 0.000933682, -45.8405, 23.0261, 700.374, 5.177610699e-005, -1.209677878e-005, 10078.02051
17.00600019, 0.0544659244811332, 4.2217742832958622, -1.0965235559817395, 0.0675849487573779, -0.0053237683509746, 0.0173797763747649, 85.46683086, 7597394.492, 311.917533969, 1755.88862234, 273.4035109124199000, -0.9124279695877164, 150.1407196369580700, 273.4035109124199000, -0.9124279695877164, 150.1407196369580700, 65.7764414468313990, 214.5831959283243600, 216.6163478577009900, -2962.48291 , 22.84499168 , -6155.320313, 2.077757239, 366.2338409 , 31.46416314 , -6821.266589, -92.14401853 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 274.0898223982582600, 31.4641631386642830, -6821.2665888972524000, 94.19989777 , -10.7265625 , 22.9876709, -97.37336395 , 10.57413619 , -19.08867905, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -3.1734661824039136, -0.1524263083505026, 3.8989918446125671, 9983.9281989783, 9983.9278515428, -11.0905173064625680, -15.7981172955845730, 65.7561090328609620, 28.773580551147, -0.16760310530663, -0.00061990355296339, 0.0032151759697559, 20935633.8940111180000000, 1174.8116018018159000, -226.5101174183903900, 0.071119179276683, 9983.9278515428, 20925650.000347, 34.1403, 6.56084, 1.64348, 16.8885, -48.6867, -0.192809, 0.00111705, -46.072, 23.1754, 701.08, 34.1403, 6.56084, 1.64348, 16.8885, -48.6867, -0.192809, 0.00111705, -46.072, 23.1754, 701.08, 5.611540623e-005, -1.081935795e-005, 9983.927734
17.3960002, 0.0590797152728634, -7.3426377398181506, -1.0792972588724126, -0.0667642851152697, -94.5160764515136410, 0.1064231713243408, 85.57227104, 7608333.499, 311.701377712, 1759.08476645, 277.0408795406344200, -1.0029508502338100, 142.8464000955387700, 277.0408795406344200, -1.0029508502338100, 142.8464000955387700, 71.4799228319191970, 218.3120680405965000, 210.7031543066317700, -2967.188721 , 25.63380814 , -6904.66748, 2.327006514, 547.5731856 , 35.15021749 , -7495.213598, -92.46066536 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 455.1125202794327700, 35.1502174939077320, -7495.2135978657170000, 108.3296432 , -3430.382813 , 4.059188843, -99.49931764 , 10.69752044 , 25.81051013, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 8.8303256076379739, -3419.6852920616716000, 29.8696989764257520, 9900.5754356906, 9900.5753041245, -10.9454071554827430, -15.7819851644208030, 65.3018336180587370, 27.276306152344, -0.18435898423195, -0.00054667208875607, 0.0034461933884283, 20935550.5366133560000000, 1259.2193688503201000, -199.7508570815872700, 0.072748628243506, 9900.5753041245, 20925650.000132, 2.0082, 6.647, 1.63817, 17.5522, -49.7497, -0.184455, 0.00123561, -46.2303, 23.4244, 701.345, 2.0082, 6.647, 1.63817, 17.5522, -49.7497, -0.184455, 0.00123561, -46.2303, 23.4244, 701.345, 6.014742078e-005, -9.541227796e-006, 9900.575195
17.8010002, 0.0005118679698271, -7.3221622302333689, -0.9846807278652783, 0.1082982905628237, 38.9660828901721030, 0.0118514033453430, 85.52209114, 7612398.428, 311.199712269, 1764.18857407, 296.6850521001380800, -1.1366640866867372, 93.9252296866899600, 296.6850521001380800, -1.1366640866867372, 93.9252296866899600, 79.2699658521574690, 224.2866992952294800, 200.8441833366660500, -3758.116699 , 29.79289627 , -11924.16406, 3.17290947, 97.55410401 , 43.43320379 , -12501.94439, -92.63576659 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 4.9183374210715272, 43.4332037934899230, -12501.9443917399280000, 160.1116638 , 1398.676758 , -34.30838013, -102.4666278 , 11.1734787 , 37.50150952, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 57.6450359831356990, 1409.8502365087893000, 3.1931293961054905, 9816.1343425997, 9816.1342498809, -11.2670420303929860, -22.7469839780384500, 66.2987070104217370, 17.566864013672, -0.20927461981773, -0.00046317697219358, 0.0036925525755585, 20935466.0901814100000000, 1349.2321657693417000, -169.2415360339012400, 0.074453282514873, 9816.1342498809, 20925650.000093, -32.1503, 6.78047, 1.63285, 18.1122, -51.2333, -0.120854, 0.00140097, -46.3179, 23.6756, 701.064, -32.1503, 6.78047, 1.63285, 18.1122, -51.2333, -0.120854, 0.00140097, -46.3179, 23.6756, 701.064, 6.44471997e-005, -8.083963115e-006, 9816.133789
18.21800021, 0.0819302871676465, 5.1023607775899338, -1.0420551566283143, 0.2054106263165151, 14.4200708996544580, -0.1997414404583876, 84.15457827, 7557068.933, 308.325858732, 1776.7640841, 303.4622942410168200, -1.1647468606774731, 54.5354426174585430, 303.4622942410168200, -1.1647468606774731, 54.5354426174585430, 96.6981951876682330, 239.4716222314071400, 168.5673756570115200, -2938.125488 , 30.52036476 , -14729.62109, 5.013271609, -241.5967657 , 41.65030281 , -15017.82762, -92.75257176 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -334.3493374773863700, 41.6503028139873590, -15017.8276160401290000, 131.2610474 , 510.8476563 , -32.84028625, -104.2229385 , 10.94660029 , -22.36285998, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 27.0381088206562480, 521.7942565441933300, -55.2031462353907610, 9739.551939819, 9739.5517292656, -11.0793047514435000, -22.8654220578935500, 65.8635014519578730, 10.187921524048, -0.21644385159016, -0.00036347233500303, 0.0039554303736051, 20935389.5016308840000000, 1445.2805363598604000, -132.8096925216916300, 0.076183005243138, 9739.5517292656, 20925650.000211, -19.9926, 6.91571, 1.62794, 18.5831, -52.1115, -0.0698703, 0.00146402, -46.3763, 23.8465, 700.659, -19.9926, 6.91571, 1.62794, 18.5831, -52.1115, -0.0698703, 0.00146402, -46.3763, 23.8465, 700.659, 6.903528277e-005, -6.343788932e-006, 9739.551758
18.61900022, 0.1292966760371284, 8.1568220626549905, -1.1036581750206218, 0.0336020027369031, 4.3714366872159180, -0.0926393863872280, 83.40497715, 7527986.307, 306.647723732, 1783.89393114, 303.9315652665372300, -0.9793627794829058, 40.7120492393721140, 303.9315652665372300, -0.9793627794829058, 40.7120492393721140, 108.9813620909495500, 248.1339064548244300, 143.5957232179438800, -2474.943848 , 24.99993896 , -12114.37988, 4.894809995, -833.8846893 , 32.97458967 , -12336.43874, -92.88958998 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -926.7742792604813100, 32.9745896659516830, -12336.4387409534030000, 76.6087265 , 147.5810547 , 8.618240356, -105.2134999 , 10.6786335 , -37.21493661, 0 , 0 , 0, 0 , 0 , 0, 0 , 0 , 0, -28.6047733862611860, 158.2596881850566600, -28.5966962579498160, 9677.4414393492, 9677.4416469745, -10.6618111684532090, -20.2333265008954020, 64.8499845403928530, 7.6294326782227, -0.18298995494843, -0.00025084654146337, 0.0042221076003907, 20935327.3843975290000000, 1542.7175444042371000, -91.6569157985360330, 0.07785005686807, 9677.4416469745, 20925649.999792, -4.78371, 7.00771, 1.62399, 18.9783, -52.6067, -0.051873, 0.00124712, -46.4448, 23.9591, 700.496, -4.78371, 7.00771, 1.62399, 18.9783, -52.6067, -0.051873, 0.00124712, -46.4448, 23.9591, 700.496, 7.368967837e-005, -4.378098029e-006, 9677.441406
